customer_id,first_name,last_name,gender,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,termination_date,msisdn
1246,Luca,Jackson,male,English,1,No, physical,active,1956-05-31,2021-05-25,Luca.Jackson60276@gmail.com,Ontario,,+13433275897
1247,Henry,Reynolds,male,English,1,No, physical,active,1967-06-12,2021-07-06,Henry.Reynolds89410@mail.com,British Columbia,,+17786223271
1248,Scarlett,Michaud,female,English,1,Yes, physical,active,1945-10-26,2021-06-28,Scarlett.Michaud40106@gmail.com,Quebec,,+15798946836
1249,Jackson,Khan,male,French,1,No, physical,inactive,1943-01-10,2021-01-22,Jackson.Khan26895@hotmail.com,Ontario,,+12262407705
1250,Isabella,Davis,female,English,0,Yes, physical,inactive,1996-08-09,2020-09-27,Isabella.Davis5210@mail.com,Quebec,,+14505917827
1251,Ellie,Cameron,female,English,1,Yes,business,active,1980-04-19,2021-03-19,Ellie.Cameron73019@aol.com,Quebec,,+14383468248
1252,Mila,Lewis,female,English,0,No, physical,active,2002-03-31,2020-05-09,Mila.Lewis18832@yahoo.com,Quebec,,+15813045276
1253,Chloe,Gagnon,female,English,1,No, physical,active,1970-09-02,2020-09-07,Chloe.Gagnon17549@gmx.com,British Columbia,,+16044249400
1254,Logan,Hall,male,English,1,No, physical,active,1951-01-01,2020-03-06,Logan.Hall87481@aol.com,Ontario,,+14374869991
1255,Avery,Pelletier,female,English,0,Yes, physical,active,1994-02-11,2021-01-01,Avery.Pelletier2507@yahoo.com,Saskatchewan,,+13062666978
1256,Mila,Nadeau,female,English,0,Yes, physical,active,1967-03-01,2021-04-20,Mila.Nadeau22165@gmx.com,Ontario,,+12896845483
1257,Leo,Landry,male,English,1,No, physical,active,1969-02-12,2021-10-29,Leo.Landry77359@mail.com,Ontario,,+13437868146
1258,Abigail,Patel,female,French,0,No, physical,active,1992-09-15,2021-07-17,Abigail.Patel2523@mail.com,Alberta,,+15876874094
1259,Riley,Anderson,female,French,1,Yes, physical,active,1980-11-21,2021-11-23,Riley.Anderson31539@hotmail.com,Alberta,,+15871242755
1260,Isabella,Martin,female,English,1,No, physical,active,1957-12-22,2021-03-14,Isabella.Martin81914@gmx.com,Ontario,,+14374248870
1261,Levi,Peters,male,French,0,No, physical,active,2002-12-18,2020-06-09,Levi.Peters54674@gmx.com,Quebec,,+13673860154
1262,Abigail,MacDonald,female,English,0,No, physical,inactive,1957-01-31,2021-04-29,Abigail.MacDonald34344@gmx.com,British Columbia,,+16047596887
1263,James,Murphy,male,English,1,Yes,business,inactive,1974-08-03,2020-08-15,James.Murphy64825@mail.com,Alberta,,+14033554771
1264,Nora,Lewis,female,English,0,No, physical,active,1990-03-13,2020-03-18,Nora.Lewis88859@gmx.com,Alberta,,+14038515779
1265,Mateo,Evans,male,English,1,No, physical,active,2001-03-14,2020-11-19,Mateo.Evans19690@mail.com,Ontario,,+13657509309
1266,Ellie,Murphy,female,English,0,No, physical,active,1975-03-30,2021-08-05,Ellie.Murphy16359@hotmail.com,British Columbia,,+17785426484
1267,Nora,Hall,female,English,0,Yes, physical,active,1985-03-13,2020-05-16,Nora.Hall68289@aol.com,Ontario,,+15488531462
1268,Henry,Hall,male,English,0,No, physical,active,1945-08-11,2020-05-11,Henry.Hall48043@aol.com,British Columbia,,+12502605845
1269,Zoey,Nguyen,female,English,0,Yes, physical,active,1960-01-13,2020-01-12,Zoey.Nguyen8555@gmx.com,Alberta,,+14037503557
1270,Jack,Levesque,male,English,0,Yes, physical,active,1968-06-22,2020-10-09,Jack.Levesque4776@gmx.com,British Columbia,,+12507957196
1271,Liam,Girard,male,English,1,No, physical,active,1942-12-17,2021-02-17,Liam.Girard92029@aol.com,Ontario,,+14374906627
1272,Olivia,Pelletier,female,English,1,Yes, physical,inactive,1942-11-24,2021-03-03,Olivia.Pelletier48031@aol.com,Ontario,,+14376249972
1273,Aria,Lapointe,female,English,0,Yes, physical,active,1961-10-05,2021-03-26,Aria.Lapointe10862@yahoo.com,Saskatchewan,,+16393234494
1274,Owen,Levesque,male,English,0,No, physical,inactive,1950-11-16,2021-10-19,Owen.Levesque42207@yahoo.com,Saskatchewan,,+16394930273
1275,Charlotte,Gagnon,female,French,0,No, physical,active,1956-05-13,2021-10-14,Charlotte.Gagnon73915@gmail.com,British Columbia,,+12503969712
1276,Riley,Lewis,female,French,1,Yes, physical,inactive,1943-06-01,2020-06-30,Riley.Lewis62068@hotmail.com,Ontario,,+14162261440
1277,Isla,Ouellet,female,English,0,No, physical,active,2003-05-18,2020-05-06,Isla.Ouellet530@gmail.com,Quebec,,+14386220527
1278,Jack,Murphy,male,English,1,No, physical,active,1984-08-17,2021-01-06,Jack.Murphy43134@mail.com,Quebec,,+15145841918
1279,Emma,Davis,female,English,0,No, physical,active,1980-09-25,2021-01-22,Emma.Davis79745@aol.com,New Brunswick,,+15063582238
1280,Isla,Mitchell,female,Chinese,1,No, physical,active,1993-04-13,2020-02-05,Isla.Mitchell48599@aol.com,British Columbia,,+16049795894
1281,Aria,Lavoie,female,French,1,Yes, physical,inactive,1944-01-03,2021-12-19,Aria.Lavoie928@yahoo.com,Saskatchewan,,+16399646080
1282,Leah,Davis,female,French,1,Yes, physical,active,1998-12-09,2020-09-29,Leah.Davis17040@mail.com,Alberta,,+18254402292
1283,Jack,Grant,male,French,0,No, physical,inactive,1958-07-23,2020-08-21,Jack.Grant56653@aol.com,Ontario,,+14374768299
1284,Henry,Martin,male,English,1,Yes, physical,active,1949-09-04,2021-07-22,Henry.Martin8189@mail.com,Ontario,,+12498514752
1285,Mila,Patel,female,English,1,Yes, physical,active,1992-01-05,2020-04-02,Mila.Patel89865@aol.com,Ontario,,+15488338859
1286,Avery,Fortin,female,French,0,No,business,inactive,1946-12-09,2020-07-10,Avery.Fortin81727@aol.com,Ontario,,+19057298897
1287,Abigail,Hall,female,French,1,Yes, physical,active,1968-05-13,2020-06-20,Abigail.Hall2670@mail.com,Quebec,,+14507268153
1288,Leah,Peters,female,French,0,Yes, physical,active,2004-01-04,2021-03-24,Leah.Peters11517@gmx.com,British Columbia,,+12362395551
1289,Jack,Peters,male,English,1,No, physical,active,1960-01-03,2021-05-12,Jack.Peters36891@gmail.com,Ontario,,+12491724529
1290,Isabella,Gill,female,English,1,Yes, physical,active,1952-06-02,2021-06-26,Isabella.Gill41645@aol.com,British Columbia,,+12366906974
1291,Aria,Morrison,female,English,0,Yes, physical,active,1996-12-04,2020-12-03,Aria.Morrison11649@mail.com,Quebec,,+14506412102
1292,Nathan,Ouellet,male,French,1,Yes, physical,active,1951-06-13,2020-01-01,Nathan.Ouellet30889@hotmail.com,Ontario,,+18074591240
1293,Nathan,Nadeau,male,English,0,Yes, physical,active,1944-09-17,2021-08-19,Nathan.Nadeau67540@aol.com,Quebec,,+18191098793
1294,Logan,Cote,male,English,1,No, physical,active,1959-01-13,2020-08-11,Logan.Cote24416@yahoo.com,Quebec,,+14387024659
1295,Ellie,Davis,female,English,0,Yes, physical,inactive,1949-06-22,2020-01-31,Ellie.Davis77748@aol.com,British Columbia,,+17789736131
1296,Aria,Lavoie,female,Chinese,1,Yes, physical,active,1972-04-30,2020-07-17,Aria.Lavoie99134@mail.com,Ontario,,+14162522359
1297,Jack,Lapointe,male,French,0,Yes, physical,active,1966-01-16,2021-09-20,Jack.Lapointe45361@aol.com,Quebec,,+15814009335
1298,Levi,Jackson,male,English,0,Yes, physical,active,1965-07-09,2020-11-09,Levi.Jackson42008@hotmail.com,Alberta,,+14039928277
1299,Oliver,Evans,male,French,1,No, physical,active,2002-01-13,2020-11-01,Oliver.Evans21590@yahoo.com,British Columbia,,+16048871285
1300,Benjamin,Khan,male,English,0,Yes, physical,active,1977-07-06,2021-02-09,Benjamin.Khan2934@hotmail.com,Alberta,,+14034098277
1301,Oliver,Grant,male,English,0,No, physical,active,1986-02-20,2021-08-14,Oliver.Grant26085@gmx.com,Ontario,,+12264809431
1302,Zoey,Martin,female,English,1,No, physical,active,1941-02-17,2021-01-08,Zoey.Martin42568@yahoo.com,Ontario,,+12268915083
1303,Abigail,Cameron,female,English,0,Yes, physical,active,1957-02-17,2020-06-25,Abigail.Cameron82933@yahoo.com,Ontario,,+14377772089
1304,Sophia,Gill,female,English,0,No, physical,active,1947-02-12,2020-11-05,Sophia.Gill62306@mail.com,Nova Scotia,,+19028952714
1305,Alexander,Martin,male,English,0,No, physical,active,1976-01-15,2021-11-10,Alexander.Martin29500@hotmail.com,Alberta,,+14035873508
1306,Isabella,Gagnon,female,English,0,Yes, physical,inactive,1961-12-30,2021-06-23,Isabella.Gagnon37179@yahoo.com,Nova Scotia,,+19025045426
1307,Nora,Morrison,female,French,0,Yes, physical,active,1973-09-10,2021-02-12,Nora.Morrison51550@gmail.com,Quebec,,+13678105205
1308,Ava,Lin,female,English,0,Yes,business,active,1953-07-25,2021-06-03,Ava.Lin93653@gmail.com,Quebec,,+14507494289
1309,Leo,Ouellet,male,French,1,No, physical,active,1975-12-21,2020-11-29,Leo.Ouellet65685@mail.com,British Columbia,,+12368235871
1310,Avery,Anderson,female,English,0,Yes, physical,active,1948-08-02,2021-04-24,Avery.Anderson77932@mail.com,New Brunswick,,+15068817592
1311,Alexander,Mitchell,male,English,0,No, physical,active,1952-02-26,2021-12-19,Alexander.Mitchell16555@hotmail.com,Ontario,,+12494972081
1312,Theodore,Graham,male,French,0,No, physical,active,1986-09-11,2021-09-26,Theodore.Graham63600@yahoo.com,Quebec,,+14502144652
1313,William,King,male,English,1,No, physical,active,1961-10-04,2020-12-11,William.King79793@yahoo.com,Ontario,,+19059139178
1314,Henry,Martin,male,French,0,Yes, physical,active,1975-09-01,2021-06-24,Henry.Martin50418@hotmail.com,Ontario,,+16477624759
1315,Owen,Cote,male,English,1,Yes, physical,active,1941-08-13,2021-03-16,Owen.Cote30040@gmx.com,British Columbia,,+12361998797
1316,Luca,Pelletier,male,English,1,No, physical,active,1985-07-24,2021-10-13,Luca.Pelletier87464@aol.com,Ontario,,+14374839369
1317,Olivia,Johnson,female,English,0,No, physical,active,1956-10-03,2020-12-26,Olivia.Johnson70441@mail.com,Alberta,,+17803041170
1318,Jack,Graham,male,French,0,No,business,active,1988-06-16,2020-03-03,Jack.Graham47559@gmx.com,Ontario,,+12262751838
1319,Miles,Martin,male,English,1,No, physical,active,1969-03-30,2021-10-20,Miles.Martin91029@gmx.com,Quebec,,+15791168357
1320,Ellie,Fortin,female,French,1,No, physical,active,1968-01-26,2021-08-02,Ellie.Fortin65900@hotmail.com,Alberta,,+15872913503
1321,Isla,Evans,female,English,1,No, physical,inactive,1941-09-28,2021-07-10,Isla.Evans95344@gmx.com,Ontario,,+16136236476
1322,Abigail,Bouchard,female,French,1,Yes, physical,active,1970-04-21,2020-05-19,Abigail.Bouchard48510@aol.com,Ontario,,+13436101717
1323,Isabella,MacDonald,female,French,0,No, physical,inactive,1957-10-29,2021-03-12,Isabella.MacDonald34098@aol.com,Ontario,,+12495440339
1324,Charlie,Cameron,female,English,1,Yes, physical,inactive,1945-05-23,2020-03-22,Charlie.Cameron46804@gmail.com,Ontario,,+13659947752
1325,Avery,Rogen,female,English,0,No, physical,active,1986-12-29,2021-03-07,Avery.Rogen30442@gmx.com,Ontario,,+12266212875
1326,Avery,Morrison,female,English,0,No, physical,active,1955-02-22,2021-12-07,Avery.Morrison45996@gmail.com,British Columbia,,+17784689220
1327,Logan,Nguyen,male,English,1,No, physical,active,1982-06-30,2020-10-19,Logan.Nguyen41664@mail.com,British Columbia,,+17783917374
1328,Nathan,Rogen,male,English,0,No, physical,active,1994-02-11,2020-06-10,Nathan.Rogen8173@gmail.com,Alberta,,+14035245361
1329,Charlotte,Morrison,female,French,0,Yes, physical,active,1959-08-17,2021-08-16,Charlotte.Morrison42093@mail.com,Alberta,,+15879746811
1330,William,Leblanc,male,French,0,No, physical,active,1966-09-04,2021-02-19,William.Leblanc76520@gmail.com,Quebec,,+14185439149
1331,Olivia,Morrison,female,French,1,Yes, physical,active,1975-07-24,2020-10-04,Olivia.Morrison19803@aol.com,Ontario,,+17055147305
1332,Abigail,Michaud,female,English,0,Yes,business,active,1976-09-26,2021-12-03,Abigail.Michaud76976@hotmail.com,Quebec,,+13672774823
1333,Emma,Johnson,female,English,1,No, physical,active,1971-11-17,2021-08-18,Emma.Johnson55159@yahoo.com,Ontario,,+14375887765
1334,Leah,Gagnon,female,French,1,No, physical,active,1957-06-02,2021-06-30,Leah.Gagnon73218@mail.com,Quebec,,+14182330466
1335,Mateo,Bouchard,male,English,1,No, physical,active,1941-09-05,2021-10-29,Mateo.Bouchard31071@gmx.com,Ontario,,+14376992015
1336,Amelia,Martin,female,English,0,Yes, physical,active,1992-07-14,2021-03-07,Amelia.Martin8770@aol.com,Ontario,,+18071956386
1337,Isla,Chen,female,English,1,Yes, physical,active,1956-10-23,2020-04-05,Isla.Chen43935@yahoo.com,British Columbia,,+16726411717
1338,Sophia,Morrison,female,English,0,Yes,business,active,1995-03-14,2020-03-10,Sophia.Morrison20641@gmx.com,Quebec,,+18732251848
1339,Ella,Morrison,female,English,0,Yes, physical,active,1997-05-01,2020-02-24,Ella.Morrison61622@yahoo.com,Ontario,,+13431377380
1340,Hannah,Morin,female,English,0,No, physical,active,1976-08-11,2020-05-26,Hannah.Morin30775@hotmail.com,Alberta,,+18258047632
1341,Jack,Robinson,male,English,1,No, physical,active,1989-10-13,2020-09-25,Jack.Robinson97455@yahoo.com,Alberta,,+17801831320
1342,Benjamin,Harris,male,English,0,No, physical,active,1967-07-25,2021-04-30,Benjamin.Harris74113@mail.com,Quebec,,+15146824415
1343,Mateo,Johnson,male,English,0,No, physical,active,1963-02-27,2020-05-25,Mateo.Johnson28516@gmail.com,Quebec,,+14501964351
1344,Zoey,Landry,female,English,1,Yes,business,inactive,1981-11-05,2021-03-10,Zoey.Landry78265@yahoo.com,British Columbia,,+16044598871
1345,Olivia,Jackson,female,English,0,No, physical,active,1970-05-30,2021-07-30,Olivia.Jackson6357@hotmail.com,Quebec,,+14181090431
1346,Mason,Davis,male,French,1,Yes, physical,active,1950-06-03,2021-01-31,Mason.Davis81391@aol.com,Quebec,,+14386778765
1347,Logan,Murray,male,English,1,No, physical,active,1996-10-14,2020-06-18,Logan.Murray53606@hotmail.com,Ontario,,+12267205856
1348,Jack,Grant,male,French,1,Yes, physical,active,1968-03-23,2021-12-28,Jack.Grant61402@yahoo.com,Alberta,,+15877697070
1349,Nora,Murray,female,English,1,No, physical,active,1986-06-23,2020-08-14,Nora.Murray27898@yahoo.com,Manitoba,,+14314601337
1350,Ava,Michaud,female,English,0,No, physical,active,1948-11-25,2020-03-08,Ava.Michaud21535@gmx.com,Ontario,,+13657565773
1351,Henry,Bouchard,male,English,1,Yes, physical,active,2001-01-08,2021-07-23,Henry.Bouchard70821@hotmail.com,Quebec,,+14386478736
1352,Amelia,Evans,female,French,1,No,business,active,1972-03-02,2021-06-22,Amelia.Evans37463@yahoo.com,British Columbia,,+16046395391
1353,Jacob,Davis,male,English,0,No, physical,inactive,1969-11-18,2020-03-24,Jacob.Davis47678@hotmail.com,Saskatchewan,,+16395746230
1354,Benjamin,Campbell,male,English,0,No, physical,active,1986-09-23,2021-02-12,Benjamin.Campbell17733@gmail.com,Ontario,,+16479775781
1355,Jacob,Lapointe,male,French,1,Yes, physical,active,1947-01-22,2020-04-08,Jacob.Lapointe10073@gmx.com,Quebec,,+18731953169
1356,Levi,Nguyen,male,English,0,No, physical,active,1947-10-27,2021-09-12,Levi.Nguyen70239@mail.com,Ontario,,+12893070170
1357,Charlotte,Belanger,female,English,1,No, physical,active,1989-05-31,2021-01-01,Charlotte.Belanger49005@gmx.com,Nova Scotia,,+17828023949
1358,Isla,Chen,female,English,1,Yes, physical,active,1960-03-29,2020-02-12,Isla.Chen52509@gmail.com,Ontario,,+12897282116
1359,Levi,Johnston,male,English,1,No, physical,active,1947-03-21,2020-05-25,Levi.Johnston5359@gmail.com,Ontario,,+18079127753
1360,Logan,Khan,male,English,1,No, physical,active,1993-07-23,2020-09-16,Logan.Khan93305@mail.com,British Columbia,,+16728370851
1361,Ellie,Kennedy,female,French,1,Yes, physical,active,1993-06-11,2021-07-12,Ellie.Kennedy66510@gmx.com,Quebec,,+14503460751
1362,Emma,Anderson,female,English,0,No, physical,active,1968-08-21,2021-05-06,Emma.Anderson94475@gmail.com,Alberta,,+18255427361
1363,Levi,Lavoie,male,English,0,No, physical,active,1973-12-03,2021-06-08,Levi.Lavoie41090@gmail.com,British Columbia,,+17785044344
1364,Owen,Michaud,male,French,0,No, physical,active,1966-01-24,2021-07-17,Owen.Michaud87174@aol.com,Ontario,,+13659463927
1365,James,Martin,male,English,0,No, physical,active,1974-08-06,2020-04-15,James.Martin44938@gmx.com,Alberta,,+15871698979
1366,Grayson,Lapointe,male,English,1,No, physical,active,1954-01-24,2020-06-15,Grayson.Lapointe25227@aol.com,Ontario,,+18076043268
1367,Lucas,Nguyen,male,English,0,Yes, physical,active,1988-10-02,2021-09-14,Lucas.Nguyen90258@mail.com,Ontario,,+15194879748
1368,Mason,Girard,male,English,1,Yes, physical,active,1963-12-22,2020-11-06,Mason.Girard15918@gmail.com,Ontario,,+16474941620
1369,Ava,Richard,female,French,0,Yes, physical,active,1952-12-25,2021-01-10,Ava.Richard81828@gmx.com,British Columbia,,+17785316061
1370,Noah,Pelletier,male,English,0,No, physical,active,1974-08-23,2020-08-30,Noah.Pelletier10406@aol.com,Ontario,,+16476420439
1371,Jack,Belanger,male,English,0,No, physical,active,1956-05-26,2021-06-12,Jack.Belanger55601@hotmail.com,Newfoundland and Labrador,,+17098880972
1372,Grayson,Johnson,male,English,0,No, physical,active,1951-09-19,2021-11-21,Grayson.Johnson56206@aol.com,Quebec,,+15144920160
1373,Leo,Robinson,male,English,1,No, physical,active,1941-09-29,2021-08-27,Leo.Robinson59277@mail.com,Ontario,,+15193128257
1374,Miles,Kennedy,male,French,1,Yes, physical,inactive,1983-07-25,2021-03-02,Miles.Kennedy43628@gmail.com,Ontario,,+13658747427
1375,Isabella,Robinson,female,English,0,No, physical,active,2002-06-30,2020-08-06,Isabella.Robinson68993@aol.com,Ontario,,+15197599034
1376,Jackson,Fortin,male,English,1,Yes, physical,active,1988-05-26,2021-02-05,Jackson.Fortin38974@mail.com,Quebec,,+15147704770
1377,Mason,Reynolds,male,English,0,Yes, physical,active,1992-11-07,2020-05-27,Mason.Reynolds29592@mail.com,New Brunswick,,+15063528894
1378,Abigail,Robinson,female,French,1,No,business,active,1942-12-09,2021-11-05,Abigail.Robinson20585@gmx.com,British Columbia,,+17785047649
1379,Scarlett,Grant,female,French,1,Yes,business,active,1967-11-09,2021-08-17,Scarlett.Grant47666@gmail.com,Alberta,,+17803331666
1380,Emma,Leblanc,female,English,0,Yes,business,active,1987-08-02,2021-10-11,Emma.Leblanc68030@mail.com,Saskatchewan,,+13062685601
1381,Logan,Belanger,male,French,0,Yes, physical,active,2004-01-19,2021-01-29,Logan.Belanger56087@gmx.com,British Columbia,,+12503985899
1382,Nora,Evans,female,English,1,No, physical,active,1976-12-19,2021-08-27,Nora.Evans31390@aol.com,New Brunswick,,+15065221025
1383,Jackson,Fortin,male,English,1,No, physical,active,1940-07-05,2020-12-11,Jackson.Fortin38366@gmx.com,Ontario,,+12894963133
1384,Levi,Rogen,male,English,0,No,business,active,2003-06-30,2021-03-25,Levi.Rogen30364@gmx.com,Quebec,,+15145884873
1385,Ella,Peters,female,English,0,No, physical,active,1950-06-28,2021-06-04,Ella.Peters86615@gmx.com,Alberta,,+14034730414
1386,Aria,Nguyen,female,French,0,Yes, physical,active,1973-03-04,2020-12-24,Aria.Nguyen45781@yahoo.com,Ontario,,+15484118975
1387,Noah,Michaud,male,English,1,No, physical,active,1986-02-08,2021-05-25,Noah.Michaud91234@mail.com,Ontario,,+13653522348
1388,Chloe,Khan,female,French,0,Yes,business,active,1969-08-24,2020-08-22,Chloe.Khan33062@yahoo.com,British Columbia,,+16044279483
1389,Luca,Patel,male,English,1,No, physical,active,1986-02-11,2020-01-29,Luca.Patel70353@yahoo.com,Ontario,,+14162582586
1390,Charlie,Beaulieu,female,English,0,No, physical,active,1973-12-20,2020-04-13,Charlie.Beaulieu22061@hotmail.com,British Columbia,,+16725005893
1391,Amelia,Lewis,female,English,0,Yes, physical,active,1973-12-18,2020-04-08,Amelia.Lewis89708@hotmail.com,Quebec,,+15142994436
1392,Chloe,Hall,female,French,1,No,business,active,1976-10-20,2020-07-03,Chloe.Hall4482@hotmail.com,British Columbia,,+16043313125
1393,Nathan,Chen,male,English,1,Yes, physical,inactive,1969-12-03,2021-09-17,Nathan.Chen23646@hotmail.com,Manitoba,,+14316685547
1394,Noah,Lavoie,male,English,0,No, physical,active,1992-12-29,2020-05-03,Noah.Lavoie46417@aol.com,Nova Scotia,,+19026741336
1395,Elliot,Johnston,male,French,1,No, physical,active,1989-04-25,2020-12-14,Elliot.Johnston26439@hotmail.com,Quebec,,+15798096265
1396,Amelia,Jackson,female,English,1,Yes, physical,active,1943-05-11,2020-05-04,Amelia.Jackson25700@yahoo.com,Ontario,,+13655291215
1397,Luca,Johnson,male,English,0,Yes, physical,active,1979-08-21,2020-11-12,Luca.Johnson58921@yahoo.com,Ontario,,+15196782167
