customer_id,first_name,last_name,gender,age,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,geo,termination_date,msisdn
10567,Scarlett,Pelletier,female,1949,French,1,Yes, physical,active,1949-04-13,2020-08-08,Scarlett.Pelletier63835@gmx.com,Ontario,"[43.684345,-79.431292]",,+15484964117
10568,Charlotte,Murray,female,1999,English,1,No, physical,active,1999-11-05,2021-06-30,Charlotte.Murray77459@gmx.com,Ontario,"[43.684345,-79.431292]",,+12494291656
10569,Jacob,Nguyen,male,1944,Chinese,0,Yes, physical,active,1944-05-01,2021-09-15,Jacob.Nguyen9134@gmx.com,Ontario,"[43.684345,-79.431292]",,+16135634692
10570,Nathan,Evans,male,1970,English,0,Yes, physical,active,1970-05-04,2021-04-27,Nathan.Evans69610@mail.com,Ontario,"[43.684345,-79.431292]",,+12492340738
10571,Oliver,Reynolds,male,1989,English,1,No, physical,active,1989-05-22,2021-05-23,Oliver.Reynolds23094@gmail.com,Ontario,"[43.684345,-79.431292]",,+13435613109
10572,Grayson,Davis,male,1976,English,1,Yes, physical,inactive,1976-10-29,2021-09-11,Grayson.Davis73115@yahoo.com,Ontario,"[43.684345,-79.431292]",,+12261712314
10573,Luca,Chen,male,1947,French,1,No, physical,active,1947-10-30,2021-05-29,Luca.Chen62639@gmx.com,Alberta,"[53.530798,-113.511802]",,+14032174830
10574,Nora,Martin,female,1960,English,1,Yes, physical,active,1960-06-26,2020-06-10,Nora.Martin13521@hotmail.com,British Columbia,"[48.423095,-123.366788]",,+16049150637
10575,Ella,Campbell,female,1945,English,1,No, physical,active,1945-09-06,2021-11-21,Ella.Campbell73755@gmx.com,Quebec,"[46.807102,-71.211788]",,+15813968158
10576,Isabella,Grant,female,1954,English,0,Yes, physical,active,1954-08-09,2021-11-06,Isabella.Grant15596@gmx.com,Ontario,"[43.684345,-79.431292]",,+18079832284
10577,Scarlett,MacDonald,female,1948,English,1,No, physical,active,1948-11-27,2020-08-10,Scarlett.MacDonald15982@mail.com,Ontario,"[43.684345,-79.431292]",,+19052880345
10578,Aria,Beaulieu,female,1952,French,0,Yes, physical,active,1952-07-19,2021-10-02,Aria.Beaulieu91155@hotmail.com,Quebec,"[46.807102,-71.211788]",,+13672798843
10579,Mila,Lewis,female,1949,English,1,Yes, physical,active,1949-01-09,2021-11-04,Mila.Lewis99756@gmx.com,Ontario,"[43.684345,-79.431292]",,+12899969547
10580,Owen,Anderson,male,1978,English,0,Yes, physical,active,1978-08-15,2020-07-16,Owen.Anderson92926@mail.com,British Columbia,"[48.423095,-123.366788]",,+17787431223
10581,Hannah,Lavoie,female,1964,French,0,Yes, physical,active,1964-05-20,2021-11-09,Hannah.Lavoie30723@gmx.com,Ontario,"[43.684345,-79.431292]",,+15197825514
10582,Everly,Harris,female,1995,English,1,Yes, physical,active,1995-02-02,2020-01-08,Everly.Harris9977@gmx.com,Ontario,"[43.684345,-79.431292]",,+12899278731
10583,Oliver,Richard,male,1945,English,0,No, physical,inactive,1945-11-14,2020-06-29,Oliver.Richard31341@aol.com,Ontario,"[43.684345,-79.431292]",,+17059135369
10584,Emma,Gill,female,1946,English,0,No, physical,active,1946-07-25,2020-01-21,Emma.Gill58172@mail.com,Manitoba,"[49.887898, -97.134185]",,+12042468834
10585,Ethan,Khan,male,1982,English,0,Yes, physical,active,1982-08-19,2020-01-21,Ethan.Khan56350@mail.com,Quebec,"[46.807102,-71.211788]",,+15149277746
10586,Mia,Murphy,female,1980,English,1,Yes, physical,active,1980-10-10,2021-01-21,Mia.Murphy37846@yahoo.com,Ontario,"[43.684345,-79.431292]",,+19052993329
10587,Emma,Harris,female,1998,English,0,No, physical,active,1998-02-25,2021-09-13,Emma.Harris8726@hotmail.com,Saskatchewan,"[50.464050, -104.605617]",,+13064302529
10588,Charlie,Chen,female,1972,English,1,No, physical,active,1972-01-05,2021-06-07,Charlie.Chen74830@yahoo.com,Quebec,"[46.807102,-71.211788]",,+15148535807
10589,Noah,Martin,male,1966,English,1,No, physical,inactive,1966-10-26,2021-01-20,Noah.Martin30430@gmx.com,Nova Scotia,"[44.653761, -63.601324]",,+17826810208
10590,Ethan,Richard,male,1944,English,1,Yes, physical,active,1944-08-23,2020-05-03,Ethan.Richard75654@aol.com,Ontario,"[43.684345,-79.431292]",,+12893057746
10591,Ella,Richard,female,1950,English,0,No, physical,active,1950-12-11,2021-11-27,Ella.Richard18838@yahoo.com,Manitoba,"[49.887898, -97.134185]",,+14317187571
10592,Grayson,Gill,male,1952,English,0,No, physical,active,1952-09-26,2021-08-24,Grayson.Gill33694@aol.com,British Columbia,"[48.423095,-123.366788]",,+12506251477
10593,Lucas,Evans,male,1945,French,0,Yes, physical,active,1945-03-29,2021-07-22,Lucas.Evans43521@aol.com,Manitoba,"[49.887898, -97.134185]",,+12048377376
10594,Noah,Robinson,male,1989,English,1,No,business,active,1989-10-01,2021-06-01,Noah.Robinson77425@mail.com,Ontario,"[43.684345,-79.431292]",,+16138396509
10595,Aria,Cote,female,1988,English,0,Yes, physical,active,1988-07-09,2021-01-26,Aria.Cote24759@aol.com,Manitoba,"[49.887898, -97.134185]",,+14315581239
10596,Jacob,Morin,male,1997,English,0,Yes, physical,active,1997-12-14,2021-04-01,Jacob.Morin9513@gmail.com,British Columbia,"[48.423095,-123.366788]",,+16042041426
10597,Oliver,Rogen,male,1975,English,1,No, physical,active,1975-03-20,2020-10-16,Oliver.Rogen84929@mail.com,Ontario,"[43.684345,-79.431292]",,+17055739818
10598,Charlotte,Gagnon,female,1992,French,1,No, physical,active,1992-07-18,2021-05-31,Charlotte.Gagnon39760@hotmail.com,Quebec,"[46.807102,-71.211788]",,+15817739295
10599,Ava,Grant,female,2004,French,0,Yes, physical,active,2004-01-13,2021-08-09,Ava.Grant10576@aol.com,Quebec,"[46.807102,-71.211788]",,+14509382771
10600,Leah,Anderson,female,1988,French,0,Yes, physical,active,1988-07-25,2020-08-28,Leah.Anderson50757@hotmail.com,Ontario,"[43.684345,-79.431292]",,+14165886722
10601,Leah,Landry,female,1948,French,1,Yes, physical,active,1948-01-31,2021-10-24,Leah.Landry9470@gmail.com,Ontario,"[43.684345,-79.431292]",,+14162774137
10602,Ava,Lewis,female,1989,French,1,No, physical,active,1989-07-22,2021-11-26,Ava.Lewis57299@yahoo.com,Alberta,"[53.530798,-113.511802]",,+15872144266
10603,William,Cameron,male,1985,French,0,No, physical,active,1985-09-29,2020-10-22,William.Cameron3996@yahoo.com,Ontario,"[43.684345,-79.431292]",,+12263617291
10604,Owen,Levesque,male,1962,English,1,Yes, physical,active,1962-08-29,2020-07-19,Owen.Levesque3868@mail.com,Manitoba,"[49.887898, -97.134185]",,+12047783118
10605,Ella,Morrison,female,1962,English,1,Yes, physical,active,1962-11-20,2020-02-18,Ella.Morrison85545@gmx.com,Manitoba,"[49.887898, -97.134185]",,+12046173037
10606,Nora,MacDonald,female,1948,English,0,Yes, physical,active,1948-04-10,2021-01-29,Nora.MacDonald35214@gmail.com,Ontario,"[43.684345,-79.431292]",,+13659620443
10607,Zoey,Cameron,female,2002,French,0,No, physical,active,2002-07-10,2021-04-19,Zoey.Cameron4484@aol.com,Quebec,"[46.807102,-71.211788]",,+18731630844
10608,Sophia,Belanger,female,1967,English,0,Yes, physical,active,1967-02-14,2020-10-11,Sophia.Belanger92387@gmail.com,Ontario,"[43.684345,-79.431292]",,+19051129786
10609,Isabella,Richard,female,1956,English,1,Yes, physical,active,1956-06-26,2020-05-16,Isabella.Richard95324@yahoo.com,Saskatchewan,"[50.464050, -104.605617]",,+13065777124
10610,Ethan,Johnston,male,1995,English,0,Yes, physical,active,1995-06-27,2020-07-15,Ethan.Johnston75721@yahoo.com,Ontario,"[43.684345,-79.431292]",,+12899404931
10611,Ethan,Reynolds,male,1982,English,0,Yes, physical,inactive,1982-12-22,2021-04-26,Ethan.Reynolds21601@yahoo.com,Ontario,"[43.684345,-79.431292]",,+12499006108
10612,Olivia,Campbell,female,1940,English,1,No,business,active,1940-11-26,2021-12-27,Olivia.Campbell42617@yahoo.com,Ontario,"[43.684345,-79.431292]",,+13658350504
10613,Leah,Gagnon,female,1944,English,1,No, physical,active,1944-07-23,2021-01-25,Leah.Gagnon92417@gmx.com,Quebec,"[46.807102,-71.211788]",,+15815757950
10614,Mila,Chen,female,1940,English,0,Yes, physical,active,1940-11-10,2021-04-27,Mila.Chen16916@gmail.com,Quebec,"[46.807102,-71.211788]",,+14385230619
10615,Theodore,Peters,male,1954,English,0,Yes, physical,active,1954-07-07,2021-04-21,Theodore.Peters35427@yahoo.com,Alberta,"[53.530798,-113.511802]",,+15876266797
10616,Mia,Murray,female,1956,English,1,Yes,business,active,1956-12-19,2021-09-27,Mia.Murray5931@yahoo.com,Quebec,"[46.807102,-71.211788]",,+14385687696
10617,William,King,male,1990,English,1,No, physical,active,1990-12-21,2020-03-24,William.King68979@mail.com,Quebec,"[46.807102,-71.211788]",,+14384894700
10618,Mason,Levesque,male,1940,English,0,Yes, physical,active,1940-08-07,2020-05-12,Mason.Levesque99856@yahoo.com,Ontario,"[43.684345,-79.431292]",,+13438451797
10619,Levi,Graham,male,1965,French,1,No, physical,active,1965-11-06,2020-06-28,Levi.Graham98748@yahoo.com,British Columbia,"[48.423095,-123.366788]",,+12501781933
10620,Nora,MacDonald,female,1972,English,1,Yes, physical,active,1972-12-10,2021-04-11,Nora.MacDonald46899@gmail.com,Alberta,"[53.530798,-113.511802]",,+15875552724
10621,Lily,Chen,female,1991,English,1,No, physical,active,1991-07-03,2021-05-10,Lily.Chen79121@yahoo.com,Saskatchewan,"[50.464050, -104.605617]",,+13064730322
10622,Ethan,Gagnon,male,1969,French,0,Yes, physical,active,1969-03-11,2021-04-26,Ethan.Gagnon76619@mail.com,Newfoundland and Labrador,"[47.561796, -52.712189]",,+17097967750
10623,Elliot,Girard,male,1943,English,0,No, physical,active,1943-03-03,2021-05-09,Elliot.Girard68898@yahoo.com,Ontario,"[43.684345,-79.431292]",,+17051720681
10624,Leo,Belanger,male,1975,French,1,Yes, physical,active,1975-01-30,2021-04-16,Leo.Belanger89061@yahoo.com,Quebec,"[46.807102,-71.211788]",,+15813479691
10625,Miles,Reynolds,male,1941,English,0,No, physical,inactive,1941-05-20,2020-04-09,Miles.Reynolds62970@mail.com,British Columbia,"[48.423095,-123.366788]",,+12504159688
10626,Nora,Reynolds,female,1952,English,1,Yes, physical,active,1952-03-10,2020-10-06,Nora.Reynolds55702@yahoo.com,Ontario,"[43.684345,-79.431292]",,+19055390432
10627,Mia,Patel,female,1949,English,0,No,business,active,1949-10-18,2020-02-04,Mia.Patel47189@gmail.com,Quebec,"[46.807102,-71.211788]",,+13679991554
10628,Mila,Robinson,female,1999,English,1,No, physical,active,1999-07-07,2021-01-06,Mila.Robinson81796@gmail.com,Manitoba,"[49.887898, -97.134185]",,+14313742840
10629,Charlie,Ouellet,female,1961,English,0,No, physical,active,1961-08-01,2021-11-03,Charlie.Ouellet4061@gmx.com,Ontario,"[43.684345,-79.431292]",,+12268762518
10630,Noah,Campbell,male,1971,English,1,Yes, physical,active,1971-12-13,2020-01-05,Noah.Campbell9030@gmail.com,British Columbia,"[48.423095,-123.366788]",,+17782606435
10631,Hannah,Gill,female,1954,French,0,No, physical,active,1954-06-01,2021-09-30,Hannah.Gill35002@yahoo.com,Alberta,"[53.530798,-113.511802]",,+18258875027
10632,Ella,Pelletier,female,1994,English,1,No, physical,active,1994-07-10,2021-08-20,Ella.Pelletier26908@gmail.com,Quebec,"[46.807102,-71.211788]",,+15819301792
10633,Logan,Cameron,male,1995,English,0,Yes, physical,active,1995-11-01,2021-12-11,Logan.Cameron99431@yahoo.com,Quebec,"[46.807102,-71.211788]",,+15141000213
10634,Theodore,Richard,male,1951,English,0,No, physical,active,1951-09-17,2020-08-15,Theodore.Richard13537@hotmail.com,Alberta,"[53.530798,-113.511802]",,+15879349868
10635,Luca,Lin,male,1973,English,0,Yes, physical,active,1973-12-17,2021-07-14,Luca.Lin14718@yahoo.com,Quebec,"[46.807102,-71.211788]",,+14502801909
10636,Chloe,Gill,female,1996,English,0,No, physical,active,1996-10-06,2020-09-01,Chloe.Gill55582@aol.com,Quebec,"[46.807102,-71.211788]",,+18732501695
10637,Jacob,Lapointe,male,1963,English,0,No, physical,active,1963-03-25,2020-12-24,Jacob.Lapointe91303@yahoo.com,British Columbia,"[48.423095,-123.366788]",,+16044912770
10638,Sophia,Ouellet,female,1942,English,1,Yes, physical,active,1942-08-11,2020-10-22,Sophia.Ouellet50936@hotmail.com,Manitoba,"[49.887898, -97.134185]",,+14311432083
10639,Charlotte,Campbell,female,1977,French,1,Yes, physical,active,1977-05-20,2020-03-25,Charlotte.Campbell44532@hotmail.com,Ontario,"[43.684345,-79.431292]",,+16474217357
10640,Zoey,Girard,female,1986,English,1,No, physical,active,1986-11-30,2021-01-16,Zoey.Girard32202@gmail.com,Ontario,"[43.684345,-79.431292]",,+15196882568
10641,Aria,Nguyen,female,1949,English,0,No, physical,active,1949-08-14,2020-06-12,Aria.Nguyen3410@mail.com,Ontario,"[43.684345,-79.431292]",,+17057838071
10642,Levi,Cote,male,1943,English,1,No, physical,active,1943-01-06,2020-08-27,Levi.Cote64055@gmx.com,Ontario,"[43.684345,-79.431292]",,+13652793140
10643,Emma,Grant,female,1999,English,0,No, physical,active,1999-12-15,2021-10-06,Emma.Grant27353@gmx.com,British Columbia,"[48.423095,-123.366788]",,+17782606658
10644,Sophia,Campbell,female,1994,English,1,No, physical,active,1994-01-04,2021-03-09,Sophia.Campbell65869@gmx.com,British Columbia,"[48.423095,-123.366788]",,+16046577961
10645,William,Levesque,male,1980,French,1,No, physical,inactive,1980-11-20,2021-12-01,William.Levesque1306@gmx.com,Alberta,"[53.530798,-113.511802]",,+15875489583
10646,Everly,Anderson,female,1995,English,1,No, physical,active,1995-04-01,2021-02-10,Everly.Anderson72111@yahoo.com,Ontario,"[43.684345,-79.431292]",,+15192053354
10647,Emma,MacDonald,female,1951,French,1,No, physical,active,1951-09-28,2020-04-13,Emma.MacDonald77397@hotmail.com,Ontario,"[43.684345,-79.431292]",,+19051232797
10648,Nathan,Hall,male,1967,English,0,Yes, physical,active,1967-07-22,2020-12-21,Nathan.Hall91177@aol.com,Quebec,"[46.807102,-71.211788]",,+14506071919
10649,Hannah,King,female,1991,English,1,Yes, physical,active,1991-06-16,2021-02-12,Hannah.King40397@hotmail.com,Ontario,"[43.684345,-79.431292]",,+15192409487
10650,Miles,Campbell,male,1991,English,1,Yes, physical,active,1991-10-01,2021-06-29,Miles.Campbell70165@yahoo.com,Alberta,"[53.530798,-113.511802]",,+15878708256
10651,Mia,Gill,female,1967,French,0,No, physical,active,1967-05-15,2021-01-18,Mia.Gill59854@mail.com,Saskatchewan,"[50.464050, -104.605617]",,+16391014605
10652,Miles,Pelletier,male,1993,French,0,Yes, physical,active,1993-06-01,2021-05-02,Miles.Pelletier3616@gmx.com,Quebec,"[46.807102,-71.211788]",,+13674988143
10653,Scarlett,Lewis,female,1985,English,0,Yes, physical,active,1985-02-12,2021-08-31,Scarlett.Lewis91355@aol.com,British Columbia,"[48.423095,-123.366788]",,+12369124576
10654,Isla,Kennedy,female,1984,English,0,Yes, physical,active,1984-02-01,2021-05-02,Isla.Kennedy86231@mail.com,British Columbia,"[48.423095,-123.366788]",,+12367173669
10655,Charlie,MacDonald,female,1978,English,0,Yes, physical,active,1978-03-30,2020-10-06,Charlie.MacDonald32907@hotmail.com,Ontario,"[43.684345,-79.431292]",,+16476818546
10656,Owen,Landry,male,1966,French,1,No, physical,active,1966-07-11,2020-08-14,Owen.Landry22161@mail.com,Quebec,"[46.807102,-71.211788]",,+14508626506
10657,Leo,Leblanc,male,1967,English,1,No, physical,active,1967-07-26,2021-03-30,Leo.Leblanc24705@hotmail.com,Ontario,"[43.684345,-79.431292]",,+12495401496
10658,Sophia,Harris,female,1985,English,0,Yes, physical,active,1985-09-28,2021-09-08,Sophia.Harris58545@yahoo.com,Alberta,"[53.530798,-113.511802]",,+17807462332
10659,Lucas,Martin,male,1963,English,1,Yes, physical,active,1963-06-15,2021-01-27,Lucas.Martin13573@aol.com,Alberta,"[53.530798,-113.511802]",,+14031994206
10660,Riley,Levesque,female,1990,English,0,No, physical,active,1990-02-25,2021-09-28,Riley.Levesque49635@aol.com,Ontario,"[43.684345,-79.431292]",,+14379770292
10661,Liam,Evans,male,1977,English,1,Yes, physical,active,1977-12-29,2020-12-14,Liam.Evans10657@aol.com,Quebec,"[46.807102,-71.211788]",,+15793248796
10662,Chloe,Beaulieu,female,1973,English,1,No, physical,active,1973-10-25,2020-02-25,Chloe.Beaulieu51182@yahoo.com,Quebec,"[46.807102,-71.211788]",,+15815914816
10663,Charlotte,Johnson,female,1986,English,1,No, physical,active,1986-05-16,2021-06-21,Charlotte.Johnson3311@hotmail.com,Quebec,"[46.807102,-71.211788]",,+15819657517
10664,Isabella,Cameron,female,1940,French,1,No,business,active,1940-03-01,2021-08-12,Isabella.Cameron19438@mail.com,New Brunswick,"[45.956694, -66.658084]",,+15063707379
10665,Mila,Cote,female,1940,English,0,Yes,business,active,1940-08-11,2020-07-02,Mila.Cote18284@mail.com,New Brunswick,"[45.956694, -66.658084]",,+15061677119
10666,Owen,Lavoie,male,1973,English,1,No, physical,active,1973-12-21,2020-06-03,Owen.Lavoie74624@mail.com,Ontario,"[43.684345,-79.431292]",,+16472832740
10667,Hannah,Murray,female,1984,French,1,Yes, physical,active,1984-06-13,2021-01-18,Hannah.Murray76673@gmx.com,Quebec,"[46.807102,-71.211788]",,+14181721122
10668,Nora,Gill,female,1967,English,1,Yes, physical,active,1967-02-15,2021-01-25,Nora.Gill39755@yahoo.com,Ontario,"[43.684345,-79.431292]",,+12899877118
10669,Noah,Leblanc,male,1996,English,0,Yes, physical,active,1996-11-12,2020-06-15,Noah.Leblanc99978@hotmail.com,Quebec,"[46.807102,-71.211788]",,+14508478910
10670,Jacob,Cote,male,1983,English,1,Yes, physical,active,1983-10-03,2020-09-15,Jacob.Cote24242@yahoo.com,Manitoba,"[49.887898, -97.134185]",,+12041553586
10671,Ava,Girard,female,1953,English,1,Yes, physical,active,1953-03-03,2021-03-07,Ava.Girard99785@yahoo.com,Ontario,"[43.684345,-79.431292]",,+15481566130
10672,Riley,Gagnon,female,1954,English,0,No, physical,active,1954-10-03,2021-03-04,Riley.Gagnon5421@gmail.com,Ontario,"[43.684345,-79.431292]",,+13435208705
10673,Avery,Evans,female,1987,English,0,Yes, physical,active,1987-06-16,2021-11-15,Avery.Evans79638@gmx.com,British Columbia,"[48.423095,-123.366788]",,+16043384773
10674,Liam,Beaulieu,male,1949,English,1,No,business,active,1949-04-15,2020-11-23,Liam.Beaulieu72760@mail.com,British Columbia,"[48.423095,-123.366788]",,+17784276199
10675,Everly,Campbell,female,2003,English,1,No, physical,active,2003-03-20,2021-01-03,Everly.Campbell15474@hotmail.com,Ontario,"[43.684345,-79.431292]",,+17051133208
10676,Lucas,Lapointe,male,1985,English,0,No, physical,active,1985-12-03,2021-09-08,Lucas.Lapointe38065@aol.com,Ontario,"[43.684345,-79.431292]",,+14371154421
10677,Charlotte,Nguyen,female,1959,English,0,No, physical,active,1959-06-15,2021-04-27,Charlotte.Nguyen350@aol.com,Ontario,"[43.684345,-79.431292]",,+12494926062
10678,Nathan,Fortin,male,1982,English,1,No, physical,active,1982-06-08,2021-04-16,Nathan.Fortin53795@hotmail.com,Ontario,"[43.684345,-79.431292]",,+13655217727
10679,Isla,Evans,female,1986,English,0,No, physical,active,1986-11-24,2021-04-12,Isla.Evans22021@gmx.com,Ontario,"[43.684345,-79.431292]",,+14373067338
10680,Olivia,Fortin,female,1947,English,1,No, physical,active,1947-06-28,2021-06-20,Olivia.Fortin83539@yahoo.com,Ontario,"[43.684345,-79.431292]",,+12263310566
10681,Leo,Beaulieu,male,1970,English,0,No, physical,active,1970-09-07,2020-01-08,Leo.Beaulieu73539@hotmail.com,Quebec,"[46.807102,-71.211788]",,+18737124199
10682,Mia,Harris,female,1998,French,0,Yes,business,active,1998-05-02,2021-06-03,Mia.Harris40413@gmail.com,Prince Edward Island,"[46.252084, -63.138242]",,+19025668829
10683,Charlie,Fortin,female,1953,English,1,Yes, physical,active,1953-03-01,2021-11-09,Charlie.Fortin30231@hotmail.com,Ontario,"[43.684345,-79.431292]",,+12268415190
10684,Elliot,Graham,male,2001,English,1,No, physical,active,2001-03-14,2021-01-09,Elliot.Graham33910@yahoo.com,Quebec,"[46.807102,-71.211788]",,+15144108208
10685,Miles,Landry,male,1977,English,0,Yes, physical,active,1977-11-18,2021-01-17,Miles.Landry42344@yahoo.com,Quebec,"[46.807102,-71.211788]",,+15144303354
10686,Sophia,Kennedy,female,1963,French,1,No, physical,active,1963-12-25,2020-02-10,Sophia.Kennedy75375@hotmail.com,Quebec,"[46.807102,-71.211788]",,+15815339444
10687,Isabella,Lewis,female,1986,English,1,No, physical,active,1986-02-10,2020-04-11,Isabella.Lewis52342@gmx.com,Ontario,"[43.684345,-79.431292]",,+12265943936
10688,Lily,Nguyen,female,1972,French,0,No, physical,inactive,1972-11-07,2021-05-15,Lily.Nguyen58712@mail.com,Ontario,"[43.684345,-79.431292]",,+13433598436
10689,Amelia,Pelletier,female,2001,English,1,Yes,business,active,2001-04-18,2020-02-12,Amelia.Pelletier4707@gmx.com,Ontario,"[43.684345,-79.431292]",,+17052941114
